,sde
rosat_lc/TIC273792220_s1_custom_lc_tls.h5,8.197882422615391
rosat_lc/TIC334832833_s14_custom_lc_tls.h5,8.192322929337738
rosat_lc/TIC125398312_s15_custom_lc_tls.h5,8.13833911357373
rosat_lc/TIC180762527_s26_custom_lc_tls.h5,8.118934193561964
rosat_lc/TIC239137960_s20_custom_lc_tls.h5,8.095070754010447
rosat_lc/TIC461512871_s18_custom_lc_tls.h5,8.088672712179415
rosat_lc/TIC93273074_s8_custom_lc_tls.h5,8.07910648854395
rosat_lc/TIC238592526_s7_custom_lc_tls.h5,8.077191338898613
rosat_lc/TIC287297438_s21_custom_lc_tls.h5,8.07259340310868
rosat_lc/TIC236778355_s14_custom_lc_tls.h5,8.069212977602307
rosat_lc/TIC68660462_s20_custom_lc_tls.h5,8.05329519859578
rosat_lc/TIC58754010_s12_custom_lc_tls.h5,8.048114597297324
rosat_lc/TIC152346470_s12_custom_lc_tls.h5,8.043357692666516
rosat_lc/TIC252117739_s17_custom_lc_tls.h5,8.03225787586077
rosat_lc/TIC236901679_s15_custom_lc_tls.h5,8.020138365237406
rosat_lc/TIC189621047_s8_custom_lc_tls.h5,7.995730471281239
rosat_lc/TIC154208374_s16_custom_lc_tls.h5,7.994089675059442
rosat_lc/TIC272785770_s14_custom_lc_tls.h5,7.9572376117252
rosat_lc/TIC152484504_s10_custom_lc_tls.h5,7.950649560445024
rosat_lc/TIC802144266_s21_custom_lc_tls.h5,7.945237800691391
rosat_lc/TIC408191403_s5_custom_lc_tls.h5,7.92902064972862
rosat_lc/TIC332860629_s6_custom_lc_tls.h5,7.9131972386768386
rosat_lc/TIC468240308_s10_custom_lc_tls.h5,7.90996336084362
rosat_lc/TIC259718796_s1_custom_lc_tls.h5,7.903860407100402
rosat_lc/TIC101808114_s25_custom_lc_tls.h5,7.903398945940745
rosat_lc/TIC313026885_s14_custom_lc_tls.h5,7.8920681381462705
rosat_lc/TIC364951698_s13_custom_lc_tls.h5,7.844704529160429
rosat_lc/TIC314969843_s8_custom_lc_tls.h5,7.839035505659645
rosat_lc/TIC179051609_s12_custom_lc_tls.h5,7.835123631399078
rosat_lc/TIC62124646_s13_custom_lc_tls.h5,7.819363280875407
rosat_lc/TIC91638523_s3_custom_lc_tls.h5,7.8057399053038825
rosat_lc/TIC95251344_s6_custom_lc_tls.h5,7.804824119361243
rosat_lc/TIC179441174_s1_custom_lc_tls.h5,7.757834723607688
rosat_lc/TIC168747450_s16_custom_lc_tls.h5,7.716991720257295
rosat_lc/TIC441767506_s14_custom_lc_tls.h5,7.707856866408507
rosat_lc/TIC387020247_s19_custom_lc_tls.h5,7.693425110120788
rosat_lc/TIC8916237_s21_custom_lc_tls.h5,7.687922060360074
rosat_lc/TIC360339417_s11_custom_lc_tls.h5,7.67139363157857
rosat_lc/TIC117936618_s5_custom_lc_tls.h5,7.65523669620926
rosat_lc/TIC49175300_s9_custom_lc_tls.h5,7.641002375137625
rosat_lc/TIC418348129_s19_custom_lc_tls.h5,7.635137466599238
rosat_lc/TIC444045137_s15_custom_lc_tls.h5,7.607923243136873
rosat_lc/TIC21269234_s20_custom_lc_tls.h5,7.5922230874275956
rosat_lc/TIC2018799170_s15_custom_lc_tls.h5,7.588304432195419
rosat_lc/TIC10863087_s3_custom_lc_tls.h5,7.580539493691632
rosat_lc/TIC174440331_s17_custom_lc_tls.h5,7.575194610678008
rosat_lc/TIC173038690_s6_custom_lc_tls.h5,7.561461975154644
rosat_lc/TIC990104082_s11_custom_lc_tls.h5,7.557355031140214
rosat_lc/TIC128212390_s11_custom_lc_tls.h5,7.5532669252884395
rosat_lc/TIC61409421_s6_custom_lc_tls.h5,7.531985725644859
